GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14
Id,Id2,Geography,Total:,English,Spanish:,Spanish: - Linguistically isolated,Spanish: - Not linguistically isolated,Other Indo-European languages:,Other Indo-European languages: - Linguistically isolated,Other Indo-European languages: - Not linguistically isolated,Asian and Pacific Island languages:,Asian and Pacific Island languages: - Linguistically isolated,Asian and Pacific Island languages: - Not linguistically isolated,Other languages:,Other languages: - Linguistically isolated,Other languages: - Not linguistically isolated
1500000US510411009072,510411009072,"Block Group 2, Census Tract 1009.07, Chesterfield County, Virginia",341,325,4,0,4,3,0,3,0,0,0,9,0,9
1500000US510411009101,510411009101,"Block Group 1, Census Tract 1009.10, Chesterfield County, Virginia",356,308,28,0,28,20,0,20,0,0,0,0,0,0
1500000US510411009102,510411009102,"Block Group 2, Census Tract 1009.10, Chesterfield County, Virginia",573,518,13,0,13,33,5,28,9,9,0,0,0,0
1500000US510411009103,510411009103,"Block Group 3, Census Tract 1009.10, Chesterfield County, Virginia",593,557,14,0,14,6,0,6,11,11,0,5,0,5
1500000US510411009104,510411009104,"Block Group 4, Census Tract 1009.10, Chesterfield County, Virginia",377,313,7,0,7,51,0,51,0,0,0,6,0,6
1500000US510411009121,510411009121,"Block Group 1, Census Tract 1009.12, Chesterfield County, Virginia",842,788,6,0,6,35,12,23,13,0,13,0,0,0
1500000US510411009122,510411009122,"Block Group 2, Census Tract 1009.12, Chesterfield County, Virginia",501,472,5,0,5,15,0,15,9,0,9,0,0,0
1500000US510411009123,510411009123,"Block Group 3, Census Tract 1009.12, Chesterfield County, Virginia",434,407,20,0,20,7,0,7,0,0,0,0,0,0
1500000US510411009124,510411009124,"Block Group 4, Census Tract 1009.12, Chesterfield County, Virginia",412,365,15,0,15,23,0,23,9,0,9,0,0,0
1500000US510411009131,510411009131,"Block Group 1, Census Tract 1009.13, Chesterfield County, Virginia",1189,1061,53,0,53,58,0,58,17,0,17,0,0,0
1500000US510411009132,510411009132,"Block Group 2, Census Tract 1009.13, Chesterfield County, Virginia",580,518,24,0,24,38,0,38,0,0,0,0,0,0
1500000US510411009133,510411009133,"Block Group 3, Census Tract 1009.13, Chesterfield County, Virginia",970,873,59,0,59,20,0,20,18,0,18,0,0,0
1500000US510411009151,510411009151,"Block Group 1, Census Tract 1009.15, Chesterfield County, Virginia",656,591,20,0,20,11,0,11,34,17,17,0,0,0
1500000US510411009152,510411009152,"Block Group 2, Census Tract 1009.15, Chesterfield County, Virginia",992,881,31,0,31,29,0,29,42,4,38,9,0,9
1500000US510411009191,510411009191,"Block Group 1, Census Tract 1009.19, Chesterfield County, Virginia",494,463,15,6,9,8,0,8,8,0,8,0,0,0
1500000US510411009192,510411009192,"Block Group 2, Census Tract 1009.19, Chesterfield County, Virginia",1005,939,43,0,43,19,0,19,4,0,4,0,0,0
1500000US510411009193,510411009193,"Block Group 3, Census Tract 1009.19, Chesterfield County, Virginia",179,168,0,0,0,0,0,0,11,5,6,0,0,0
1500000US510411009194,510411009194,"Block Group 4, Census Tract 1009.19, Chesterfield County, Virginia",589,526,32,0,32,28,11,17,3,0,3,0,0,0
1500000US510411009201,510411009201,"Block Group 1, Census Tract 1009.20, Chesterfield County, Virginia",414,372,25,0,25,17,7,10,0,0,0,0,0,0
1500000US510411009211,510411009211,"Block Group 1, Census Tract 1009.21, Chesterfield County, Virginia",333,293,29,0,29,7,0,7,4,0,4,0,0,0
1500000US510411009212,510411009212,"Block Group 2, Census Tract 1009.21, Chesterfield County, Virginia",802,734,14,0,14,25,0,25,29,6,23,0,0,0
1500000US510411009213,510411009213,"Block Group 3, Census Tract 1009.21, Chesterfield County, Virginia",419,401,0,0,0,12,0,12,6,6,0,0,0,0
1500000US510411009214,510411009214,"Block Group 4, Census Tract 1009.21, Chesterfield County, Virginia",716,661,12,0,12,29,3,26,6,2,4,8,0,8
1500000US510411009221,510411009221,"Block Group 1, Census Tract 1009.22, Chesterfield County, Virginia",777,651,53,0,53,51,0,51,22,12,10,0,0,0
1500000US510411009222,510411009222,"Block Group 2, Census Tract 1009.22, Chesterfield County, Virginia",895,803,33,0,33,21,0,21,29,11,18,9,0,9
1500000US510411009223,510411009223,"Block Group 3, Census Tract 1009.22, Chesterfield County, Virginia",352,324,0,0,0,15,0,15,13,0,13,0,0,0
1500000US510411009231,510411009231,"Block Group 1, Census Tract 1009.23, Chesterfield County, Virginia",541,458,44,10,34,32,0,32,7,0,7,0,0,0
